session_id,session_id,site0,site1,site2,site3,site4,site5,site6,site7,site8,site9,user_id
12576,12577,91,47,29,35,77,48,91,96,9,42,237
12577,12578,91,96,91,91,35,96,91,48,47,42,237
12578,12579,77,35,29,48,47,48,47,35,29,48,237
12579,12580,42,47,77,35,29,48,48,42,77,47,237
12580,12581,29,29,77,48,47,42,35,29,77,29,237
12581,12582,96,35,47,48,91,42,96,91,47,48,237
12582,12583,91,77,48,47,47,29,91,96,42,35,237
12583,12584,77,29,96,42,48,47,91,48,42,35,237
12584,12585,29,47,77,48,91,77,29,96,48,47,237
12585,12586,91,35,96,29,29,42,77,96,35,96,237
12586,12587,77,29,91,42,77,91,91,29,35,29,237
12587,12588,9,91,96,42,35,29,77,96,91,35,237
12588,12589,29,29,96,91,77,42,35,91,42,77,237
12589,12590,35,96,29,96,96,29,91,91,29,35,237
12590,12591,77,42,91,96,91,77,29,91,96,42,237
12591,12592,35,2,88,9,28,23,2,2,10,799,237
12592,12593,9,2,385,2,799,385,77,29,42,96,237
12593,12594,91,35,385,385,385,385,385,385,385,385,237
12594,12595,385,385,272,272,272,9,272,23,28,272,237
12595,12596,272,272,9,28,23,272,9,4,28,272,237
12596,12597,272,272,272,272,272,272,272,272,272,9,237
12597,12598,272,23,28,9,272,272,272,272,9,4,237
12598,12599,272,272,272,2,2,9,10,9,9,10,237
12599,12600,2,28,23,272,272,272,2,385,385,272,237
12600,12601,272,9,28,23,272,272,2,272,2,9,237
12601,12602,272,272,272,272,9,272,29,35,96,91,237
12602,12603,35,77,91,42,29,96,29,77,96,91,237
12603,12604,42,48,47,35,48,47,42,47,35,29,237
12604,12605,77,48,35,47,47,42,77,48,29,35,237
12605,12606,35,48,47,47,42,47,29,48,77,47,237
12606,12607,47,77,42,35,47,10,28,4,2,2,237
12607,12608,28,9,23,119,2,119,314,10,47,48,237
12608,12609,77,42,29,35,119,119,119,119,119,119,237
12609,12610,119,29,35,101,119,42,47,42,29,35,237
12610,12611,101,48,77,29,48,47,42,119,35,77,237
12611,12612,42,42,101,48,47,29,119,119,119,28,237
12612,12613,48,119,42,77,23,28,119,9,119,119,237
12613,12614,119,119,119,29,47,101,42,48,314,47,237
12614,12615,119,2,48,314,2,119,48,119,119,119,237
12615,12616,119,119,119,119,119,119,119,119,119,9,237
12616,12617,28,4,2,2,6,3,2,4,6,4,237
12617,12618,10,2,3,21,2,4,27,10,21,27,237
12618,12619,6,4,30,9,3,10,4,28,30,9,237
12619,12620,28,4,9,28,23,6,10,23,266,9,237
12620,12621,23,28,4,51,9,4,23,28,51,6,237
12621,12622,43,4,23,28,6,6,9,4,23,28,237
12622,12623,28,28,60,60,2,6,2,3,2,6,237
12623,12624,2,3,2,3,2,6,2,2,3,6,237
12624,12625,6,2,3,6,2,2,6,2,4,10,237
12625,12626,4,6,2,2,3,10,4,3,4,3,237
12626,12627,3,4,21,6,6,27,10,27,21,30,237
12627,12628,30,4,3,6,9,28,4,28,28,9,237
12628,12629,4,4,9,28,23,28,10,4,43,2,237
12629,12630,2,9,9,4,2,119,9,2,119,119,237
12630,12631,119,119,119,119,23,119,119,119,119,119,237
12631,12632,119,4,28,6,9,23,4,23,4,9,237
12632,12633,4,2,2,28,23,2,252,31,9,252,237
12633,12634,252,252,252,252,252,252,252,252,252,252,237
12634,12635,252,252,252,252,252,252,252,4,2,1375,237
12635,12636,9,2,1375,3929,1375,1375,1375,1375,2,252,237
12636,12637,252,252,2,252,9,252,252,252,23,252,237
12637,12638,252,252,28,252,252,252,252,252,252,252,237
12638,12639,2,2,9,9,2,252,252,2,9,4,237
12639,12640,252,252,252,252,252,252,252,252,9,2,237
12640,12641,252,252,252,252,28,23,252,2,252,252,237
12641,12642,252,252,252,2,252,252,252,2,9,2386,237
12642,12643,2,2386,2386,2,2,9,9,4,2,9,237
12643,12644,2,446,446,446,2,28,2,223,9,223,237
12644,12645,101,20,20,223,20,40,20,28,23,4,237
12645,12646,9,2,39,43,2,3,2,3,6,2,237
12646,12647,81,6,3,445,2,478,293,445,293,544,237
12647,12648,445,478,445,478,43,3253,3229,3910,1026,3253,237
12648,12649,1026,72,15,432,3824,3309,207,546,3229,2,237
12649,12650,2,4,2,10,21,2,4,27,10,21,237
12650,12651,4,27,6,30,3,9,30,3,28,4,237
12651,12652,28,10,4,28,9,23,10,4,23,28,237
12652,12653,28,4,6,9,23,28,4,4,30,3,237
12653,12654,28,4,6,9,10,9,23,4,23,28,237
12654,12655,4,9,23,28,4,2,2,9,9,23,237
12655,12656,28,4,9,2,119,2,119,119,119,119,237
12656,12657,119,119,119,119,2,119,2,119,9,119,237
12657,12658,119,119,119,119,119,119,119,28,2,9,237
12658,12659,4,9,2,2,252,9,31,252,252,252,237
12659,12660,252,23,4,9,9,4,4,28,28,4,237
12660,12661,6,30,3,4,6,28,9,23,28,9,237
12661,12662,6,4,9,4,28,4,9,23,23,6,237
12662,12663,6,4,6,28,28,6,2,9,9,9,237
12663,12664,314,4,23,3,9,2,314,31,2,28,237
12664,12665,28,39,2,2,3,6,3,6,119,2,237
12665,12666,2,119,119,119,119,119,119,119,119,119,237
12666,12667,119,119,43,39,81,3497,61,93,2,2,237
12667,12668,314,2,31,314,39,2,2,3,6,2,237
12668,12669,2,2,6,3,119,2,119,2,119,119,237
12669,12670,119,119,119,119,119,119,119,119,119,119,237
12670,12671,119,43,2,2,2,31,266,458,458,421,237
12671,12672,421,2,119,2,119,2,119,119,119,119,237
12672,12673,119,119,119,2,2,119,119,119,119,119,237
12673,12674,119,2,2,119,119,119,119,119,119,119,237
12674,12675,119,2,119,2,2,142,63,54,86,86,237
12675,12676,54,2,2,2,226,2,226,226,226,226,237
12676,12677,226,226,226,226,101,226,226,40,226,226,237
12677,12678,226,226,226,1268,101,226,40,181,40,40,237
12678,12679,226,226,226,226,226,226,226,101,1268,40,237
12679,12680,40,40,119,119,119,119,119,119,119,119,237
12680,12681,119,119,119,43,551,218,218,2,2,2,237
12681,12682,2,6,2,3,2,2,6,3,2,361,237
12682,12683,2,2,361,13,2,713,3,38,361,19,237
12683,12684,38,19,38,218,2,2,4,10,21,2,237
12684,12685,4,27,4,9,27,30,10,21,6,9,237
12685,12686,4,6,28,3,10,28,4,3,23,9,237
12686,12687,28,23,6,28,10,23,9,4,4,4,237
12687,12688,23,9,28,6,6,23,6,23,4,28,237
12688,12689,23,9,28,28,9,4,23,2,3,2,237
12689,12690,6,3,119,6,3,2,119,2,119,119,237
12690,12691,119,119,119,119,119,81,43,2,2,102,237
12691,12692,171,2,2379,605,146,84,171,171,84,3049,237
12692,12693,2379,1024,102,2284,1024,84,171,2284,171,84,237
12693,12694,5,3,31,797,102,2379,102,146,797,146,237
12694,12695,102,6,44,22,1437,17,6,5,18,53,237
12695,12696,20,6,10,125,22,20,10,6,171,102,237
12696,12697,337,31,1169,146,249,419,102,249,5,31,237
12697,12698,1650,31,457,146,249,102,90,18,171,3338,237
12698,12699,3576,2298,2,3299,2992,3299,5,2,3946,2992,237
12699,12700,2,18,5,6,17,20,53,20,2,2026,237
12700,12701,6,2026,204,5,6,10,2026,2026,20,6,237
12701,12702,10,2,2275,2275,1661,3331,2275,2,130,3,237
12702,12703,20,2,1080,3,1630,53,18,20,5,6,237
12703,12704,17,1080,53,2,20,10,900,17,900,18,237
12704,12705,1303,900,5,130,900,1303,22,53,900,1303,237
12705,12706,10,6,900,20,20,53,2,3226,6,2,237
12706,12707,3226,10,4,214,10,4,3,21,4,3,237
12707,12708,6,27,10,21,27,6,4,3,30,9,237
12708,12709,28,9,6,30,28,4,28,4,23,9,237
12709,12710,28,28,2,9,9,4,10,23,28,2,237
12710,12711,9,6,9,23,28,4,4,23,28,4,237
12711,12712,9,4,9,23,9,28,28,4,2,2,237
12712,12713,6,3,4,2,6,3,10,2,21,2,237
12713,12714,4,27,3,9,30,6,4,21,10,27,237
12714,12715,4,9,6,28,10,28,4,9,23,23,237
12715,12716,6,28,10,320,4,4,23,4,9,320,237
12716,12717,4,9,28,43,4,23,28,6,9,4,237
12717,12718,23,28,23,4,6,23,6,28,4,9,237
12718,12719,9,23,6,28,4,2,28,2,2,314,237
12719,12720,9,2,2,314,9,6,196,44,196,17,237
12720,12721,296,5,18,196,5,18,296,196,17,6,237
12721,12722,196,10,5,296,196,6,18,17,23,23,237
12722,12723,28,17,196,296,18,5,196,6,10,196,237
12723,12724,5,196,296,18,17,196,5,18,296,196,237
12724,12725,17,18,296,196,17,5,196,196,296,18,237
12725,12726,196,5,17,196,296,6,17,196,5,18,237
12726,12727,4,18,5,196,296,17,5,17,196,296,237
12727,12728,18,17,5,196,296,18,5,196,296,18,237
12728,12729,6,196,17,5,196,296,196,5,17,18,237
12729,12730,17,196,296,18,5,18,296,5,17,196,237
12730,12731,5,17,5,296,196,18,5,23,28,6,237
12731,12732,5,17,196,296,18,296,18,196,17,5,237
12732,12733,6,196,296,18,5,196,17,196,17,296,237
12733,12734,18,196,5,5,17,196,296,18,196,296,237
12734,12735,5,17,18,196,196,296,18,5,17,196,237
12735,12736,196,296,5,17,18,196,296,18,5,17,237
12736,12737,18,296,196,17,5,5,196,296,18,196,237
12737,12738,5,17,5,17,5,18,196,296,5,17,237
12738,12739,5,196,18,296,5,18,296,17,5,196,237
12739,12740,5,296,196,5,18,196,17,5,17,196,237
12740,12741,296,18,5,5,5,196,296,18,17,196,237
12741,12742,5,2,2,9,2,6,3013,3596,3920,3773,237
12742,12743,3942,3801,3247,3235,3344,3258,3266,3332,3865,3766,237
12743,12744,3234,244,3821,3904,1637,3774,1030,415,872,1637,237
12744,12745,1030,197,199,124,3905,1637,1030,3552,3258,3247,237
12745,12746,4,2986,1637,170,1637,3551,2986,5,124,197,237
12746,12747,170,197,124,1030,5,348,1030,1030,1030,124,237
12747,12748,197,199,1030,1624,1030,294,296,196,2,196,237
12748,12749,2,17,5,18,5,18,44,296,196,17,237
12749,12750,23,9,28,2,2,9,296,196,2,5,237
12750,12751,18,9,17,5,2,1030,6,3235,3266,415,237
12751,12752,3013,18,5,17,480,3234,2,3943,212,212,237
12752,12753,810,6,230,230,17,196,296,18,5,480,237
12753,12754,28,4,28,28,23,6,2,2,9,2,237
12754,12755,9,2375,2,2375,3232,3,2375,3232,3,2,237
12755,12756,1414,1433,3765,17,3561,22,9,3328,5,2,237
12756,12757,192,44,18,22,1414,20,6,5,10,20,237
12757,12758,1433,22,3269,10,17,18,5,3269,1433,6,237
12758,12759,1433,22,18,1433,5,17,18,1433,22,17,237
12759,12760,20,2,2,9,4,2,10,4,2,30,237
12760,12761,3,6,28,28,4,10,30,4,6,3,237
12761,12762,23,9,23,23,23,28,28,23,23,2,237
12762,12763,6,9,320,6,23,28,23,23,23,28,237
12763,12764,2,6,18,196,296,5,2,17,5,17,237
12764,12765,5,18,296,196,9,4,320,4,2,2,237
12765,12766,4,2,2,9,23,28,2,6,2,9,237
12766,12767,2,266,9,2,9,17,196,296,18,5,237
12767,12768,4,4,23,51,4,9,6,4,9,4,237
12768,12769,9,51,6,44,17,5,18,296,196,5,237
12769,12770,6,2,28,28,4,30,6,3,10,6,237
12770,12771,51,9,4,28,9,4,6,28,23,23,237
12771,12772,2,3308,9,2,2,289,289,289,289,289,237
12772,12773,2,196,4,23,9,28,196,17,23,296,237
12773,12774,5,18,9,431,2,431,5,1701,431,28,237
12774,12775,51,4,6,431,5,2,2,1362,1362,1362,237
12775,12776,4,3239,1362,3239,3251,3251,3340,1362,1362,1362,237
12776,12777,1976,1976,28,28,4,23,2,2,3,6,237
12777,12778,314,314,2,196,3,6,296,6,196,44,237
12778,12779,296,18,6,17,10,5,196,6,196,6,237
12779,12780,196,18,296,5,17,10,2,4,2,3,237
12780,12781,4,10,2,2,10,4,6,3,3,4,237
12781,12782,3,21,27,6,27,21,30,10,6,4,237
12782,12783,9,3,28,30,4,9,6,28,4,9,237
12783,12784,23,10,28,6,23,4,4,23,28,9,237
12784,12785,4,28,28,10,28,28,28,28,30,28,237
12785,12786,21,51,3,9,28,4,4,51,4,6,237
12786,12787,43,6,6,2,23,9,28,9,9,196,237
12787,12788,2,18,196,17,2,296,196,5,6,196,237
12788,12789,296,18,17,196,196,5,2,23,6,9,237
12789,12790,4,28,2,9,276,805,1140,2,26,805,237
12790,12791,1140,805,805,805,26,805,6,196,18,196,237
12791,12792,17,5,296,196,18,5,296,196,17,6,237
12792,12793,196,196,17,296,18,5,805,26,805,101,237
12793,12794,180,1290,181,40,26,40,40,40,181,180,237
12794,12795,40,40,180,181,181,40,40,805,26,6,237
12795,12796,805,101,805,26,180,181,181,180,40,40,237
12796,12797,40,40,805,9,26,23,9,28,805,26,237
12797,12798,805,805,26,40,40,40,196,196,18,17,237
12798,12799,296,196,5,196,18,196,5,296,17,6,237
12799,12800,196,17,296,5,196,18,4,6,2,9,237
12800,12801,9,2,9,2,266,458,458,421,421,458,237
12801,12802,28,2,23,2,9,31,2,187,920,18,237
12802,12803,920,44,6,17,158,920,10,5,920,6,237
12803,12804,10,920,920,18,158,17,5,920,920,17,237
12804,12805,18,5,5,5,5,5,5,5,5,2,237
12805,12806,2,17,18,920,5,3271,2,3,9,9,237
12806,12807,3,2,3271,289,9,2,289,289,289,289,237
12807,12808,289,289,289,289,289,508,289,508,508,508,237
12808,12809,2,9,508,23,508,508,508,508,508,508,237
12809,12810,28,508,289,23,9,28,425,4,10,21,237
12810,12811,4,27,10,21,27,4,30,6,9,30,237
12811,12812,4,6,28,10,4,9,28,28,23,3,237
12812,12813,3,6,10,23,9,23,28,9,4,2,237
12813,12814,3,9,2,9,3,2005,43,2,2005,4,237
12814,12815,23,28,2,2,2005,2,893,1426,2033,2,237
12815,12816,9,1165,893,1164,3908,1198,1568,261,261,261,237
12816,12817,6,1164,893,1165,893,893,1539,1165,1164,893,237
12817,12818,893,1165,1309,1164,893,9,2,9,2,3016,237
12818,12819,2,1639,796,4,1639,23,1639,3016,3,796,237
12819,12820,3768,5,3631,3,211,3324,1639,28,1639,2,237
12820,12821,9,54,63,2,9,142,63,54,86,2,237
12821,12822,86,9,2,63,54,2,9,63,2,54,237
12822,12823,86,63,2,2,28,9,4,23,2,54,237
12823,12824,86,63,9,2,2,9,2,9,2,2,237
12824,12825,28,2,2,2,289,289,88,289,289,508,237
12825,12826,289,289,289,289,289,508,508,508,3935,508,237
12826,12827,508,23,28,508,508,508,508,4,289,23,237
12827,12828,28,9,2,2,10,2,10,1426,893,2,237
12828,12829,1165,1164,1426,893,3361,261,261,2,1632,1632,237
12829,12830,44,18,17,5,2,5,17,18,1632,3,237
12830,12831,5,3,2,1632,5,17,18,1632,18,5,237
12831,12832,17,5,17,18,18,5,17,10,5,17,237
12832,12833,6,23,28,2,2,2,9,2,9,6,237
12833,12834,10,9,2,28,23,4,4,28,3,6,237
12834,12835,4,9,51,28,4,218,551,23,28,4,237
12835,12836,51,51,6,9,4,23,28,2,4,2,237
12836,12837,9,23,28,9,4,4,28,23,4,9,237
12837,12838,4,4,28,4,23,28,28,28,28,4,237
12838,12839,4,4,4,2,4,207,289,28,2,9,237
12839,12840,2,9,9,2,4,10,9,30,2,3,237
12840,12841,10,4,28,30,6,9,3,28,10,4,237
12841,12842,4,9,28,23,23,10,28,6,9,23,237
12842,12843,4,51,6,6,4,4,4,28,9,51,237
12843,12844,4,43,9,1033,23,2,9,2,2,2,237
12844,12845,289,289,289,289,289,289,289,289,289,289,237
12845,12846,289,289,289,289,289,289,508,508,508,508,237
12846,12847,508,508,289,6,289,4,9,4,23,28,237
12847,12848,2,2,289,9,2,289,2,2,431,9,237
12848,12849,431,1701,431,5,431,9,431,23,9,5,237
12849,12850,431,28,2,9,9,2,2,2,2,9,237
12850,12851,1432,888,1432,5,1432,888,44,13,208,13,237
12851,12852,1432,130,22,6,5,22,18,1432,5,17,237
12852,12853,130,31,1130,13,22,1432,1130,38,5,6,237
12853,12854,19,6,5,5,888,38,19,6,888,5,237
12854,12855,1130,6,5,888,5,888,5,1130,6,5,237
12855,12856,888,5,888,5,6,888,1130,5,888,5,237
12856,12857,5,888,888,6,1130,5,888,5,5,53,237
12857,12858,1130,2,166,6,9,166,166,166,17,18,237
12858,12859,44,22,6,166,101,166,5,22,2,1607,237
12859,12860,9,40,2,40,1607,1607,1607,1607,2,2,237
12860,12861,40,63,142,54,9,2,86,54,63,314,237
12861,12862,2,9,314,2,289,2,289,289,4,289,237
12862,12863,2,289,289,289,289,2,9,9,54,63,237
12863,12864,2,63,86,54,28,23,9,2,28,23,237
12864,12865,28,28,28,4,6,23,4,425,10,4,237
12865,12866,30,3,28,28,28,23,10,3,23,23,237
12866,12867,23,23,23,51,6,30,9,28,23,4,237
12867,12868,51,23,23,23,51,23,23,23,4,28,237
12868,12869,28,28,4,9,6,43,3,551,218,218,237
12869,12870,218,81,43,2,3,6,2,6,3,2,237
12870,12871,951,41,41,2,82,82,41,41,165,169,237
12871,12872,169,169,99,71,147,45,1066,99,45,169,237
12872,12873,187,97,45,45,45,169,97,159,2,2,237
12873,12874,169,994,2,994,2,994,994,95,994,13,237
12874,12875,38,3,38,994,38,19,169,2,63,54,237
12875,12876,142,54,86,63,54,54,227,2,2,2,237
12876,12877,2,2,994,994,994,2,1570,2,1570,3342,237
12877,12878,1570,1570,1570,227,169,45,169,169,156,147,237
12878,12879,71,169,45,147,71,45,169,227,147,147,237
12879,12880,169,227,95,169,169,169,71,45,95,159,237
12880,12881,169,45,71,45,169,169,2,3,6,951,237
12881,12882,2,41,41,3,6,2,2,82,82,41,237
12882,12883,165,169,99,1066,45,156,169,45,169,45,237
12883,12884,169,97,45,187,45,97,45,4,425,10,237
12884,12885,21,4,159,27,21,27,6,10,4,30,237
12885,12886,3,9,30,3,28,4,9,28,10,4,237
12886,12887,4,23,9,28,28,10,23,9,6,23,237
12887,12888,28,6,4,51,4,4,4,4,4,95,237
12888,12889,9,169,9,97,43,9,169,2,2005,23,237
12889,12890,28,4,28,51,99,6,9,2,23,4,237
12890,12891,28,9,23,9,4,28,23,28,23,28,237
12891,12892,23,9,4,23,28,23,4,28,23,9,237
12892,12893,28,23,28,28,23,28,23,28,23,9,237
12893,12894,23,28,23,28,28,23,9,23,28,23,237
12894,12895,4,23,28,9,23,28,28,23,23,28,237
12895,12896,23,28,28,23,9,28,23,28,23,28,237
12896,12897,23,9,28,23,28,23,28,4,28,23,237
12897,12898,28,9,28,23,147,227,71,147,95,45,237
12898,12899,169,147,71,159,169,169,95,169,4,23,237
12899,12900,23,28,169,23,28,9,23,28,28,23,237
12900,12901,43,43,2,6,3,151,3,6,2,151,237
12901,12902,76,151,151,1748,151,76,533,533,76,151,237
12902,12903,151,207,151,76,151,151,76,2,2,2,237
12903,12904,88,2,2,1426,2,2033,893,1309,1164,1165,237
12904,12905,2033,1539,1309,3150,1426,1309,3595,217,217,2,237
12905,12906,2,2,1164,893,1539,1165,1309,3355,2,739,237
12906,12907,2,739,739,2,1352,1352,1352,1352,1352,1352,237
12907,12908,739,2,739,739,739,2,739,739,739,739,237
12908,12909,2,739,739,739,739,2,2,2,687,1252,237
12909,12910,800,2,925,1252,800,1304,687,925,687,3303,237
12910,12911,2,314,314,2,2,2,2,2,2,86,237
12911,12912,142,54,63,3303,3227,3233,3333,2,5,6,237
12912,12913,3233,3227,6,10,6,2043,2,10,2043,2,237
12913,12914,2,2,31,1687,1360,417,1360,417,348,417,237
12914,12915,192,348,1360,417,2,2043,2043,2,63,86,237
12915,12916,54,2,2,2,2,2,2,718,718,17,237
12916,12917,5,718,44,6,18,3,5,10,6,718,237
12917,12918,718,10,6,17,5,718,18,5,718,718,237
12918,12919,718,2,2,2,63,54,86,2,2,151,237
12919,12920,76,151,151,76,76,151,2,151,76,76,237
12920,12921,76,76,151,76,76,151,151,151,76,76,237
12921,12922,76,2,6,3,6,3,2,2,2,146,237
12922,12923,102,2376,626,84,31,2,5,626,102,84,237
12923,12924,2376,845,73,2376,1332,419,146,102,84,121,237
12924,12925,1180,384,5,1260,84,121,384,146,1793,419,237
12925,12926,1807,545,6,44,18,5,17,545,22,53,237
12926,12927,125,22,146,84,22,20,1939,73,84,872,237
12927,12928,845,10,384,419,5,384,73,121,545,457,237
12928,12929,421,73,53,125,216,20,6,421,5,17,237
12929,12930,10,87,18,421,421,84,5,87,3265,626,237
12930,12931,3265,84,845,384,73,5,419,20,84,2994,237
12931,12932,605,1024,626,2994,845,384,1024,419,84,73,237
12932,12933,5,384,2,1221,2256,2273,31,1634,1577,1436,237
12933,12934,2,1580,697,17,5,2007,1577,1634,1436,1580,237
12934,12935,10,6,18,3267,170,20,697,170,253,5,237
12935,12936,1221,245,3931,128,3254,3254,2373,2371,2006,2371,237
12936,12937,2006,2490,2373,2384,2006,2371,2006,2490,2384,2384,237
12937,12938,6,5,17,697,18,1221,20,697,173,5,237
12938,12939,697,3267,515,1221,697,17,697,18,6,5,237
12939,12940,697,20,5,2,3,6,2,6,3,43,237
12940,12941,81,43,2,2,2,2,2,6,6,17,237
12941,12942,5,421,10,6,20,6,421,421,20,22,237
12942,12943,10,2,314,2,314,2,2,2,17,10,237
12943,12944,6,5,5,6,10,6,17,6,5,10,237
12944,12945,2,2,2,2,2,4,10,4,4,21,237
12945,12946,3,4,27,10,21,27,4,30,6,3,237
12946,12947,4,9,28,30,28,9,23,6,4,28,237
12947,12948,9,10,6,23,23,23,28,28,4,4,237
12948,12949,9,28,23,23,9,23,4,51,4,4,237
12949,12950,4,4,4,28,51,23,28,23,6,9,237
12950,12951,9,9,4,9,2,4,9,9,23,28,237
12951,12952,4,23,28,4,4,4,2,9,9,4,237
12952,12953,28,9,2,9,6,51,51,23,9,4,237
12953,12954,4,51,9,28,6,2,28,2,23,9,237
12954,12955,28,4,9,28,9,23,4,9,23,28,237
12955,12956,28,23,4,9,9,23,28,4,9,23,237
12956,12957,28,28,23,9,4,28,23,4,4,28,237
12957,12958,9,23,4,9,4,28,23,4,28,23,237
12958,12959,4,9,28,4,9,23,23,28,4,9,237
12959,12960,4,28,4,23,4,9,28,23,4,9,237
12960,12961,28,23,4,9,23,28,28,23,4,28,237
12961,12962,23,4,9,28,4,9,23,9,23,28,237
12962,12963,4,28,4,23,28,9,28,4,9,23,237
12963,12964,28,23,9,28,4,23,28,9,28,23,237
12964,12965,4,9,28,23,9,23,4,23,28,23,237
12965,12966,28,9,28,4,9,23,9,28,28,60,237
12966,12967,60,39,2,6,3,6,3,2,2,81,237
12967,12968,43,2,2,2,2,2,2,17,6,5,237
12968,12969,53,6,22,53,2,2,2,2,31,17,237
12969,12970,5,5,2,39,39,60,60,3,60,60,237
12970,12971,81,43,39,39,39,39,2,3,6,2,237
12971,12972,6,3,2,118,90,146,108,31,2,5,237
12972,12973,90,31,22,20,108,90,20,872,90,5,237
12973,12974,44,108,73,90,22,5,102,18,17,90,237
12974,12975,5,20,118,3,102,43,90,703,108,90,237
12975,12976,118,90,390,5,6,73,20,845,5,90,237
12976,12977,22,384,6,545,73,20,10,419,108,466,237
12977,12978,146,5,545,797,90,875,545,20,2,2,237
12978,12979,4,3,2,10,4,4,3,6,4,3,237
12979,12980,21,27,6,9,3,6,30,27,21,10,237
12980,12981,4,9,4,28,30,28,9,6,4,23,237
12981,12982,10,9,28,6,23,9,4,6,4,28,237
12982,12983,23,23,4,4,28,4,23,9,4,28,237
12983,12984,9,4,23,28,4,23,28,4,23,4,237
12984,12985,23,4,28,9,4,28,28,28,4,23,237
12985,12986,28,4,23,28,4,9,23,28,4,28,237
12986,12987,23,28,4,23,28,28,4,23,23,28,237
12987,12988,9,4,23,28,23,28,4,28,39,61,237
12988,12989,3,43,81,551,218,218,425,4,3,10,237
12989,12990,21,4,27,21,10,27,4,30,3,6,237
12990,12991,9,4,30,3,28,4,9,28,10,9,237
12991,12992,4,23,9,28,28,81,43,4,9,23,237
12992,12993,10,6,23,51,4,4,23,51,28,28,237
12993,12994,43,23,28,23,28,6,6,4,4,23,237
12994,12995,28,4,51,4,9,9,28,43,425,4,237
12995,12996,10,21,4,27,27,21,10,9,4,30,237
12996,12997,6,10,28,4,3,9,3,6,4,28,237
12997,12998,4,9,23,28,10,6,23,9,28,28,237
12998,12999,23,23,43,6,4,9,23,28,23,28,237
12999,13000,23,9,28,9,4,23,28,23,28,4,237
13000,13001,2,3,9,3,9,2,2,2249,360,360,237
13001,13002,2,360,360,9,2,360,23,360,2,9,237
13002,13003,28,4,2,2,2,360,9,2,360,2,237
13003,13004,360,3,9,2,360,2,360,2,360,360,237
13004,13005,360,360,9,2,28,360,2,360,360,23,237
13005,13006,28,4,360,360,360,2,9,806,2,806,237
13006,13007,28,23,868,2,868,360,360,360,23,9,237
13007,13008,28,4,1372,1372,1372,101,471,40,428,471,237
13008,13009,428,471,471,28,1372,40,428,2,2,9,237
13009,13010,25,2,64,6,25,40,1372,101,428,471,237
13010,13011,25,64,6,9,64,6,64,6,64,9,237
13011,13012,64,64,9,25,25,64,64,25,3341,2,237
13012,13013,3932,1372,101,40,40,28,23,1372,101,2,237
13013,13014,9,40,360,64,64,6,9,64,4,23,237
13014,13015,28,360,28,9,23,2,9,360,28,360,237
13015,13016,9,360,23,28,4,360,360,2,2,6,237
13016,13017,44,1646,415,18,1646,1396,22,5,17,6,237
13017,13018,3,22,6,22,10,10,5,10,211,661,237
13018,13019,477,480,736,2,22,2,17,5,1646,18,237
13019,13020,5,1396,415,6,20,22,10,20,480,3,237
13020,13021,2242,614,452,2242,3900,2242,996,996,996,996,237
13021,13022,996,996,996,996,996,10,996,3,1646,996,237
13022,13023,18,1646,17,6,5,5,6,20,1396,23,237
13023,13024,1396,28,23,4,51,9,2,28,4,360,237
13024,13025,360,9,6,23,28,4,2,360,28,3798,237
13025,13026,2249,360,2,2,9,791,5,23,31,844,237
13026,13027,6,28,22,844,20,9,22,20,10,4,237
13027,13028,23,51,28,4,28,23,51,51,51,9,237
13028,13029,23,4,23,28,4,23,28,4,806,2,237
13029,13030,2,2,9,2044,9,23,2,202,1162,28,237
13030,13031,2,9,4,360,2,86,142,54,63,2,237
13031,13032,1556,1556,1162,3903,1556,1556,202,1162,44,3,237
13032,13033,5,18,1556,3,15,5,105,4,86,63,237
13033,13034,2,105,2,9,31,1092,1259,31,1016,523,237
13034,13035,523,3224,523,5,22,73,216,18,457,192,237
13035,13036,5,44,523,20,87,17,6,22,193,1092,237
13036,13037,87,5,87,523,5,3855,5,18,20,17,237
13037,13038,3224,216,745,87,73,523,22,5,28,87,237
13038,13039,4,2,9,102,84,146,31,9,2,3918,237
13039,13040,84,2322,845,102,384,1260,384,1793,419,1807,237
13040,13041,545,421,421,594,5,121,84,419,594,22,237
13041,13042,6,73,146,102,84,1332,146,18,53,17,237
13042,13043,121,5,125,10,22,6,5,10,2322,3913,237
13043,13044,84,6,121,845,384,5,22,5,20,5,237
13044,13045,1092,523,1016,73,22,2,1126,20,9,1126,237
13045,13046,31,1126,73,5,1126,348,128,1126,253,875,237
13046,13047,1725,253,23,28,1126,73,594,73,73,3327,237
13047,13048,1409,4,2,806,3906,806,806,2,17,2,237
13048,13049,9,5,1251,229,22,130,2988,18,6,10,237
13049,13050,53,2988,22,5,3335,20,9,2,10,9,237
13050,13051,23,28,4,2,2,54,86,63,28,360,237
13051,13052,4,23,360,28,43,5,844,20,4,20,237
13052,13053,23,28,43,4,22,6,360,4,28,23,237
13053,13054,9,28,4,23,28,4,23,28,4,23,237
13054,13055,28,4,23,9,28,360,4,2,63,54,237
13055,13056,9,63,86,23,4,28,4,28,53,23,237
13056,13057,2,9,4,28,51,60,60,60,60,39,237
13057,13058,3,81,43,39,10,425,4,21,4,27,237
13058,13059,10,21,27,4,3,30,4,3,30,28,237
13059,13060,6,9,28,10,9,4,23,28,23,9,237
13060,13061,4,6,10,9,4,23,4,9,28,6,237
