session_id,session_id,site1,site2,site3,site4,site5,site6,site7,site8,site9,site10,user_id
11115,11116,95,95,44,159,82,44,159,44,44,153,8
11116,11117,41,44,153,215,153,97,250,153,153,44,8
11117,11118,440,153,95,41,228,469,153,61,82,132,8
11118,11119,87,312,147,93,61,245,17,45,257,245,8
11119,11120,435,132,5,18,570,415,22,22,302,41,8
11120,11121,5,132,302,5,540,22,149,87,20,6,8
11121,11122,10,4,33,4,4,6,3,2,3,43,8
11122,11123,2,4,10,21,27,149,30,24,33,4,8
11123,11124,6,24,3,2,4,354,509,3,4,21,8
11124,11125,10,27,2,2,3,4,10,21,27,30,8
11125,11126,10,2,21,4,33,4,4,30,33,27,8
11126,11127,2,3,4,3,4,21,10,27,2,2,8
11127,11128,2,4,3,2,10,21,165,2,41,41,8
11128,11129,27,30,4,33,2,4,4,82,4,4,8
11129,11130,82,4,21,10,4,41,2,165,6,51,8
11130,11131,153,27,4,153,82,99,44,44,51,41,8
11131,11132,41,41,250,95,228,44,82,159,153,132,8
11132,11133,5,245,93,147,257,312,18,61,45,17,8
11133,11134,415,22,132,5,3,41,82,302,5,132,8
11134,11135,540,22,24,20,20,46,2,22,2,1021,8
11135,11136,4487,4763,964,6,2868,5,46,2,2038,375,8
11136,11137,736,964,585,22,31,244,470,106,869,73,8
11137,11138,106,246,172,239,2868,6,30,33,4,4,8
11138,11139,4,6,4,4,4,4,4,4,4,4,8
11139,11140,4,4,4,2,4,2,3,1652,2,475,8
11140,11141,2,27,10,21,4,4,2,993,3,656,8
11141,11142,2,249,1064,1091,656,1091,656,2,1064,993,8
11142,11143,656,3,18,993,5,993,5,212,20,6,8
11143,11144,656,10,20,6,10,2,2,1515,2,1515,8
11144,11145,1515,31,1515,2,1934,31,18,1934,45,17,8
11145,11146,5,2,1934,1936,2312,5,2312,1936,734,2851,8
11146,11147,31,2,2851,2139,2,2093,18,4430,2516,2306,8
11147,11148,1935,4370,4892,17,2093,1935,2093,5,2516,1786,8
11148,11149,6,1935,1786,2,2516,6,439,1277,2048,31,8
11149,11150,5,439,1934,6,128,439,1936,439,203,2312,8
11150,11151,251,1471,369,119,369,6,10,119,2,3,8
11151,11152,25,25,2,1515,2,3,25,25,1936,2,8
11152,11153,4264,25,25,2,2,2,2,954,2,332,8
11153,11154,953,751,680,702,330,2343,1247,953,332,705,8
11154,11155,716,2343,858,751,719,45,332,832,953,930,8
11155,11156,18,641,5,858,332,832,930,751,332,128,8
11156,11157,5,128,3,2,212,128,1166,2934,2,332,8
11157,11158,954,1166,332,330,330,332,763,641,330,954,8
11158,11159,2343,2,2934,2,4884,2,1549,1796,1700,1549,8
11159,11160,1549,3,2,1700,1796,143,86,54,62,2,8
11160,11161,2847,2,2847,2,2575,2929,2,2,2,2,8
11161,11162,1515,2,475,2,475,475,4555,2,4,4,8
11162,11163,21,27,30,10,33,4,21,4,27,30,8
11163,11164,2,33,3,6,4,10,27,3,21,43,8
11164,11165,2,3,6,4,10,2,21,21,21,2,8
11165,11166,27,3,4,27,21,6,10,3,4,30,8
11166,11167,6,4,4,4,4,4,4,6,30,10,8
11167,11168,4,33,9,4,33,3,2,4,2,4,8
11168,11169,4,21,10,27,3,2,2,6,3,4,8
11169,11170,2,10,21,6,27,3,2,4,3,27,8
11170,11171,4,30,10,21,4,30,4,33,6,4,8
11171,11172,33,10,6,43,2,4,2,4,2,4,8
11172,11173,4,4,4,4,4,2,3,21,10,4,8
11173,11174,27,2,2,3,2,888,3,2,475,2,8
11174,11175,475,475,2,2,2,2,2,2,888,2,8
11175,11176,888,2,888,888,888,2,2,2,2,888,8
11176,11177,888,888,2,888,2,2,2,165,4,3,8
11177,11178,4,41,10,21,41,2,27,30,2,33,8
11178,11179,4,2,41,41,165,153,6,10,153,440,8
11179,11180,99,97,187,82,21,41,153,97,95,159,8
11180,11181,82,250,153,99,215,337,250,215,97,153,8
11181,11182,44,44,44,153,153,44,44,1312,310,310,8
11182,11183,685,446,831,380,685,380,446,310,446,685,8
11183,11184,2246,310,310,310,310,446,310,380,310,310,8
11184,11185,228,3,27,30,310,4,3,2,310,4,8
11185,11186,6,33,446,831,831,446,380,44,44,44,8
11186,11187,446,310,380,446,831,310,446,310,21,10,8
11187,11188,27,1071,4,3,1910,1071,1071,1910,153,440,8
11188,11189,153,95,41,228,469,153,82,132,61,312,8
11189,11190,147,61,93,975,415,61,5,245,87,147,8
11190,11191,22,45,415,245,257,132,18,5,302,245,8
11191,11192,435,257,302,5,570,22,302,149,87,20,8
11192,11193,149,310,2,2,704,1259,1765,1286,786,899,8
11193,11194,704,786,899,704,1259,1286,899,786,899,786,8
11194,11195,704,1765,1286,704,786,899,1765,1286,786,899,8
11195,11196,358,557,743,706,704,1765,743,2,2,2,8
11196,11197,31,2,2,2551,5,22,2551,6,17,45,8
11197,11198,18,5,3,1525,3,492,2,1525,492,4758,8
11198,11199,17,5,492,6,22,18,20,2551,6,20,8
11199,11200,20,6,20,1525,6,10,1525,10,6,1525,8
11200,11201,22,17,5,18,6,20,5,2,6,2,8
11201,11202,2460,2460,2460,1525,492,492,2504,2504,4,3,8
11202,11203,10,21,2,3,27,30,10,4,33,30,8
11203,11204,3,27,21,4,33,4,4,2,2,4,8
11204,11205,2,3,4,21,10,3,27,2,2,2,8
11205,11206,2,2,2,22,45,1135,5,17,18,18,8
11206,11207,5,17,3,18,4,5,20,4,1296,20,8
11207,11208,10,21,20,27,30,2,4,4,33,4,8
11208,11209,4,4,10,21,27,3,30,6,9,33,8
11209,11210,2,4,6,9,4,4,4,4,21,2,8
11210,11211,4,3,4,21,10,27,2,2,3,6,8
11211,11212,10,4,21,6,2,2,27,3,4,10,8
11212,11213,27,21,30,3,4,30,33,4,4,9,8
11213,11214,43,6,10,33,9,4,4,4,4,51,8
11214,11215,24,6,6,51,6,24,4,2,3,4,8
11215,11216,27,4,3,21,10,3,2,2,4,3,8
11216,11217,10,21,27,30,6,4,33,2,10,43,8
11217,11218,81,6,21,27,4,30,3,51,4,4,8
11218,11219,6,33,4,51,2,4,21,10,27,3,8
11219,11220,2,2,4,3,6,10,2,2,3,21,8
11220,11221,27,6,10,27,21,4,4,30,3,4,8
11221,11222,51,30,51,4,33,10,4,4,33,6,8
11222,11223,6,6,51,24,4,43,4,4,24,6,8
11223,11224,4,4,2,2,2,442,2,437,430,345,8
11224,11225,430,437,437,430,442,1165,2852,1314,1165,700,8
11225,11226,345,442,430,430,5,437,515,515,430,437,8
11226,11227,515,437,345,442,2,2,4827,2,4,2,8
11227,11228,345,437,442,345,437,442,1314,700,5,442,8
11228,11229,700,442,515,442,700,430,437,442,442,700,8
11229,11230,515,2,10,2,4,4,51,2,3,4,8
11230,11231,21,10,27,3,2,2,3,6,4,10,8
11231,11232,6,21,27,2,3,21,4,30,27,10,8
11232,11233,3,30,33,4,4,10,33,4,6,4,8
11233,11234,6,3,2,3,2,43,4,27,10,4,8
11234,11235,21,193,2,2,2,27,10,21,4,10,8
11235,11236,2,3,30,33,4,6,21,27,3,30,8
11236,11237,33,6,4,4,4,4,4,6,3,30,8
11237,11238,2,27,10,4,4,3,4,30,10,27,8
11238,11239,2,2,2,30,1395,4,3,41,2,41,8
11239,11240,41,41,165,153,153,440,99,97,187,41,8
11240,11241,215,95,97,215,4,82,95,159,250,82,8
11241,11242,99,44,97,44,337,153,1312,310,310,685,8
11242,11243,446,831,380,380,446,685,310,446,446,2246,8
11243,11244,310,310,685,310,380,446,228,310,310,310,8
11244,11245,310,831,446,95,41,228,440,44,153,469,8
11245,11246,61,82,132,415,312,93,61,147,245,380,8
11246,11247,5,245,17,380,831,446,415,18,22,45,8
11247,11248,302,435,257,302,570,132,22,5,41,446,8
11248,11249,5,132,540,71,446,20,149,33,6,10,8
11249,11250,20,22,149,310,446,3,4,6,4,4,8
11250,11251,4,4,4,4,4,4,33,4,2,33,8
11251,11252,4,3,4,21,10,27,164,81,167,315,8
11252,11253,161,183,164,167,164,161,183,2,2,6,8
11253,11254,3,6,3,2826,2,2,2,2,6,3,8
11254,11255,2,358,1480,2,6,948,948,1480,17,6,8
11255,11256,45,948,18,948,5,3,6,10,6,10,8
11256,11257,6,3,2,2,4,4,3,10,2,4,8
11257,11258,3,10,3,4,4,21,6,4,27,10,8
11258,11259,21,27,3,30,4,30,33,4,115,6,8
11259,11260,9,6,115,33,9,3,4,27,2,6,8
11260,11261,4,21,27,10,4,6,2,2,6,3,8
11261,11262,4,10,2,21,4,6,27,3,30,10,8
11262,11263,21,27,33,115,4,3,30,33,4,4,8
11263,11264,115,4,2,6,33,24,4,24,6,4,8
11264,11265,2,2,3,6,3,2,165,41,4,2,8
11265,11266,6,41,82,4,6,4,4,4,4,4,8
11266,11267,322,4,41,41,165,440,153,187,99,337,8
11267,11268,97,97,153,250,95,44,41,41,159,153,8
11268,11269,44,215,41,97,153,41,44,250,153,4,8
11269,11270,24,322,1312,310,831,380,685,310,446,4,8
11270,11271,831,685,446,380,310,446,310,310,831,380,8
11271,11272,4,685,310,446,446,310,310,228,310,310,8
11272,11273,446,831,380,310,831,446,380,446,831,446,8
11273,11274,44,44,446,380,153,1071,1071,1071,1910,1071,8
11274,11275,1071,1071,1910,1071,215,440,41,228,153,95,8
11275,11276,469,446,115,21,310,3,2,4,27,10,8
11276,11277,21,2,2,6,3,4,10,6,21,21,8
11277,11278,2,2,27,3,2,21,27,30,6,10,8
11278,11279,4,3,30,33,4,43,6,10,33,4,8
11279,11280,6,4,4,4,6,4,4,4,6,6,8
11280,11281,4,4,4,4,2,2,4,3,4,4,8
11281,11282,10,21,10,21,27,3,2,30,10,21,8
11282,11283,27,3,30,33,4,6,6,33,30,4,8
11283,11284,6,4,4,4,4,4,4,4,4,4,8
11284,11285,4,4,4,4,4,4,4,4,4,6,8
11285,11286,33,4,4,4,4,4,4,6,4,2,8
11286,11287,2,612,2,1044,612,1044,45,17,18,612,8
11287,11288,1044,5,612,612,17,1044,612,18,5,2928,8
11288,11289,612,1044,612,612,612,612,612,2845,4,4,8
11289,11290,4,2,165,2,41,4,2,41,82,41,8
11290,11291,41,165,153,153,156,44,2203,440,44,2531,8
11291,11292,99,187,337,97,41,97,95,215,44,159,8
11292,11293,82,153,97,250,440,44,440,153,2203,153,8
11293,11294,41,153,250,153,153,215,95,159,41,153,8
11294,11295,228,95,469,4,6,4,4,4,2,3,8
11295,11296,10,4,3,27,21,2,2,4,3,10,8
11296,11297,21,27,30,2,10,33,4,6,21,4,8
11297,11298,6,27,30,3,33,4,6,4,4,2,8
11298,11299,2,5,17,45,22,18,1135,17,18,5,8
11299,11300,20,17,20,18,20,5,6,4,1296,20,8
11300,11301,2,88,2,6,4,2906,119,18,1214,119,8
11301,11302,6,5,5,20,2906,20,4,4,4,33,8
11302,11303,2,4,4,4,2,10,3,4,2,3,8
11303,11304,10,2,1237,244,2,1237,1954,1223,1954,1237,8
11304,11305,1237,1237,1237,21,3,27,10,4,1954,1237,8
11305,11306,1954,1237,2,2,2,2895,433,433,2941,5,8
11306,11307,1898,433,2268,2853,31,1898,3,2930,2832,2286,8
11307,11308,294,203,433,344,2834,31,1898,5,294,912,8
11308,11309,433,433,433,433,433,433,433,433,433,433,8
11309,11310,2,42,42,2,42,29,35,741,29,35,8
11310,11311,741,35,29,2,35,2,29,42,35,88,8
11311,11312,2,88,2,88,88,213,2,2,18,17,8
11312,11313,2,213,3,6,3,13,4780,5,38,15,8
11313,11314,38,6,38,19,105,6,10,6,19,6,8
11314,11315,10,20,6,1774,2108,2,2,86,143,54,8
11315,11316,62,2,2819,54,86,143,2819,54,20,86,8
11316,11317,62,6,433,433,433,433,433,433,433,2882,8
11317,11318,1223,433,5,433,433,433,1880,2,3,1880,8
11318,11319,2319,3,2,1880,1880,62,62,62,54,54,8
11319,11320,86,62,62,86,54,62,86,62,62,86,8
11320,11321,86,62,86,62,62,86,54,86,143,54,8
11321,11322,1049,1049,86,1049,1049,86,62,2,4,3,8
11322,11323,10,21,27,30,2,10,6,21,30,33,8
11323,11324,4,27,3,6,30,33,4,4,4,4,8
11324,11325,4,2,4,21,10,27,3,2,2,3,8
11325,11326,6,4,10,21,6,2,27,2,3,30,8
11326,11327,10,21,27,33,4,3,6,30,10,43,8
11327,11328,4,6,6,33,4,4,4,3,2,4,8
11328,11329,4,21,10,27,3,2,2,6,3,4,8
11329,11330,3,10,21,6,10,21,2,27,2,3,8
11330,11331,10,30,21,27,4,3,6,10,33,4,8
11331,11332,4,4,4,4,4,43,33,6,4,2,8
11332,11333,4,3,3,4,2,4,21,10,27,2,8
11333,11334,2,4,3,10,21,27,30,2,33,4,8
11334,11335,6,10,27,21,3,30,33,6,4,4,8
11335,11336,4,2,4,3,4,21,10,27,3,2,8
11336,11337,2,4,3,10,21,27,30,2,6,33,8
11337,11338,4,2,2,822,822,41,2,41,41,2,8
11338,11339,41,822,165,153,153,440,99,440,187,97,8
11339,11340,82,97,153,95,159,82,99,44,97,337,8
11340,11341,44,153,153,153,41,10,95,228,153,44,8
11341,11342,21,27,3,82,147,30,33,6,3,132,8
11342,11343,61,312,4,93,435,61,245,257,415,45,8
11343,11344,2,17,22,415,18,570,132,302,5,257,8
11344,11345,435,82,302,22,41,5,22,4,21,10,8
11345,11346,27,2,2,6,3,4,10,6,21,2,8
11346,11347,27,2,3,30,4,27,3,21,10,4,8
11347,11348,33,30,4,3,33,4,6,2,27,4,8
11348,11349,21,10,3,43,2,2,3,4,10,21,8
11349,11350,4,10,21,27,30,2,3,4,33,3,8
11350,11351,27,21,10,30,9,4,6,33,9,4,8
11351,11352,6,6,24,4,4,24,6,4,888,2262,8
11352,11353,4504,2262,2262,2,2,2,86,143,54,62,8
11353,11354,62,86,54,4,4,4,6,4,2,2,8
11354,11355,1847,4,119,1295,4561,701,1847,3,10,1847,8
11355,11356,2,4871,1847,2,1755,1295,119,701,6,106,8
11356,11357,1295,3,6,1755,239,631,2013,106,10,10,8
11357,11358,2971,1755,2,10,4,2,118,390,108,90,8
11358,11359,90,108,22,5,17,108,102,45,5,18,8
11359,11360,90,22,84,403,20,5,90,20,31,4,8
11360,11361,118,403,31,90,5,108,118,108,5,108,8
11361,11362,146,17,403,18,108,22,90,118,5,90,8
11362,11363,5,2,2380,4,2380,20,2380,4096,2,2,8
11363,11364,118,90,390,108,5,22,5,403,17,102,8
11364,11365,18,20,2,118,108,5,90,73,108,5,8
11365,11366,22,18,17,5,20,20,5,118,108,568,8
11366,11367,2,20,2907,1330,2907,2880,2880,4,2,167,8
11367,11368,164,5,183,315,161,81,4326,41,164,2,8
11368,11369,2,2362,2,1755,2,119,1295,1755,6,10,8
11369,11370,2,6,10,4872,2,2,2,2,4782,2,8
11370,11371,2362,2,6,4,4,4,4,3,4,21,8
11371,11372,10,3,2,3,2,3,6,4,10,21,8
11372,11373,6,2,2,3,27,10,3,4,30,21,8
11373,11374,27,30,33,6,4,10,33,43,81,4,8
11374,11375,4,6,4,4,4,4,4,51,24,4,8
11375,11376,2,24,6,51,4,3,27,10,3,4,8
11376,11377,21,2,2,6,3,4,10,6,21,2,8
11377,11378,2,27,2,3,10,21,30,27,4,3,8
11378,11379,4,33,30,4,10,33,6,4,6,4,8
11379,11380,3,2,27,10,21,4,2,86,2,4,8
11380,11381,62,54,143,43,2,2,2,2,1686,31,8
11381,11382,281,45,316,230,22,17,18,1686,3,22,8
11382,11383,1002,5,316,125,20,1686,18,281,230,5,8
11383,11384,125,20,17,1686,1686,230,3,5,20,20,8
11384,11385,20,20,3,2,2,2,494,130,2526,3,8
11385,11386,494,2,624,17,538,775,424,130,18,4077,8
11386,11387,31,2661,73,2658,2358,1417,2510,53,439,4392,8
11387,11388,1794,4144,5,1958,4115,4079,4082,4113,439,2285,8
11388,11389,2661,1417,494,2658,13,2510,38,794,2510,1794,8
11389,11390,2285,494,439,19,715,5,20,19,5,4282,8
11390,11391,715,2843,4284,1529,1529,1794,1529,77,105,6,8
11391,11392,247,10,6,105,494,4296,251,6,53,494,8
11392,11393,775,761,2,130,10,424,3,494,18,53,8
11393,11394,73,2285,6,105,17,5,2843,277,494,5,8
11394,11395,53,20,4139,174,20,53,1529,13,1529,5,8
11395,11396,13,1529,2,1123,1291,1291,1123,5,703,703,8
11396,11397,1291,1291,1291,1291,1423,1123,281,2,230,10,8
11397,11398,6,38,2,130,1423,230,703,18,281,4863,8
11398,11399,4285,13,1291,4272,1123,1433,1123,53,3,5,8
11399,11400,1123,703,1123,2,703,2,38,1123,19,472,8
11400,11401,472,472,472,472,472,472,472,472,472,472,8
11401,11402,472,472,472,472,472,472,472,472,472,472,8
11402,11403,472,472,472,472,472,472,472,472,472,472,8
11403,11404,472,1123,2,53,2,4,3,10,21,27,8
11404,11405,30,33,4,4,27,30,33,3,2,4,8
11405,11406,21,27,3,10,2,2,4,3,10,21,8
11406,11407,21,4,3,2,10,4566,4377,27,30,10,8
11407,11408,33,4,6,21,27,3,30,33,6,4,8
11408,11409,2,2,165,41,2,41,41,41,165,440,8
11409,11410,153,99,337,187,153,95,250,97,153,159,8
11410,11411,95,41,44,153,159,250,44,153,44,44,8
11411,11412,82,44,44,215,153,215,82,97,44,250,8
11412,11413,153,153,41,153,95,440,228,469,153,82,8
11413,11414,61,132,312,93,147,22,245,487,61,280,8
11414,11415,257,415,487,245,132,415,22,245,45,302,8
11415,11416,18,5,435,302,22,82,280,435,570,257,8
11416,11417,5,487,149,149,132,41,149,280,20,20,8
11417,11418,286,540,245,435,71,22,245,435,638,5,8
11418,11419,22,638,638,17,277,22,245,18,145,5,8
11419,11420,61,93,145,286,286,20,145,145,286,145,8
11420,11421,286,145,286,145,286,145,286,286,145,286,8
11421,11422,145,286,145,42,145,286,286,42,145,741,8
11422,11423,47,35,42,4,2,101,48,29,35,47,8
11423,11424,48,29,29,35,42,286,145,286,145,145,8
11424,11425,286,145,286,35,245,638,35,29,48,47,8
11425,11426,42,286,145,286,145,286,145,286,145,145,8
11426,11427,286,286,145,286,286,145,145,286,145,286,8
11427,11428,145,286,145,286,286,145,286,145,145,286,8
11428,11429,145,286,145,286,145,286,17,22,145,277,8
11429,11430,18,286,5,93,4,29,35,48,47,47,8
11430,11431,35,29,42,48,47,48,42,29,35,35,8
11431,11432,42,29,48,47,29,48,47,42,35,48,8
11432,11433,47,29,35,48,42,29,35,47,48,42,8
11433,11434,29,47,35,47,48,42,29,35,47,47,8
11434,11435,48,20,29,42,35,48,47,47,47,42,8
11435,11436,35,29,48,47,48,20,145,286,145,286,8
11436,11437,145,286,145,286,145,286,145,286,286,145,8
11437,11438,286,286,145,286,145,286,145,286,145,286,8
11438,11439,145,286,145,145,286,145,286,145,286,48,8
11439,11440,145,286,145,286,145,286,286,145,2,10,8
11440,11441,2,193,10,2,13,1,38,7,152,19,8
11441,11442,13,14,138,19,1,78,13,38,78,3,8
11442,11443,1,14,19,13,6,13,6,6,1,1,8
11443,11444,13,1,7,6,13,1,7,1,7,1,8
11444,11445,7,1,1,19,19,1,19,7,1,19,8
11445,11446,19,1,19,7,1,7,7,7,19,7,8
11446,11447,7,7,1,7,1,19,7,1,4,29,8
11447,11448,48,47,35,42,6,2,4,2,418,925,8
11448,11449,18,17,5,418,6,925,6,4125,844,1096,8
11449,11450,844,1096,132,2,280,18,257,245,93,61,8
11450,11451,312,17,132,280,302,5,302,5,20,22,8
11451,11452,41,280,132,22,638,245,547,145,147,61,8
11452,11453,942,257,5,17,277,1099,857,1134,547,18,8
11453,11454,61,5,5,942,857,61,540,5,20,61,8
11454,11455,46,5,280,61,145,20,547,4,147,547,8
11455,11456,145,547,145,46,145,547,547,145,61,41,8
11456,11457,61,553,547,147,145,547,145,61,61,729,8
11457,11458,61,729,61,61,1134,942,1099,857,857,1099,8
11458,11459,1134,942,61,857,1099,1134,942,3283,61,4736,8
11459,11460,41,61,41,61,61,41,547,145,729,547,8
11460,11461,145,147,61,1019,547,61,41,145,61,1019,8
11461,11462,61,41,61,61,4420,905,4421,4425,4416,1019,8
11462,11463,4262,4417,729,61,4412,4415,4424,1019,61,4159,8
11463,11464,61,41,2,2,54,86,62,729,42,42,8
11464,11465,2,10,48,47,42,35,29,101,35,29,8
11465,11466,42,547,145,61,547,942,857,1099,1134,547,8
11466,11467,18,5,20,277,17,61,61,20,5,5,8
11467,11468,61,71,5,22,20,61,93,4,5,93,8
11468,11469,61,61,61,10,41,29,48,42,35,47,8
11469,11470,29,35,42,48,47,47,35,48,29,42,8
11470,11471,35,47,42,29,48,29,47,35,48,29,8
11471,11472,42,35,47,48,29,48,47,29,42,35,8
11472,11473,47,48,88,2,88,547,145,245,17,257,8
11473,11474,18,5,2082,245,5,2082,570,20,908,908,8
11474,11475,5,547,61,257,5,71,18,547,17,145,8
11475,11476,547,71,547,18,145,17,5,5,5,22,8
11476,11477,5,5,22,20,5,5,20,20,5,20,8
11477,11478,20,5,20,20,2,4,2,2,84,84,8
11478,11479,102,4064,146,2643,2643,84,102,84,2530,102,8
11479,11480,31,84,146,2530,102,146,45,6,5,125,8
11480,11481,17,18,53,20,6,10,5,73,84,122,8
11481,11482,125,53,5,6,18,17,84,84,1632,84,8
11482,11483,4307,88,2,84,5,17,18,125,53,5,8
11483,11484,20,20,84,10,6,84,2378,73,2378,19,8
11484,11485,38,13,20,5,53,125,18,6,17,2,8
11485,11486,20,88,2,6,2,1119,146,1287,171,1119,8
11486,11487,171,1119,269,84,1287,2587,73,146,122,2587,8
11487,11488,118,1287,2348,1119,624,73,2348,31,31,31,8
11488,11489,146,122,2348,1287,18,17,5,125,5,84,8
11489,11490,53,4,1287,6,73,2187,1119,20,5,2187,8
11490,11491,459,73,122,2187,5,53,17,18,1287,1119,8
11491,11492,6,2665,3076,73,20,1287,146,2665,122,73,8
11492,11493,17,125,5,53,18,84,3251,84,6,20,8
11493,11494,375,3251,122,84,73,375,299,5,125,18,8
11494,11495,53,20,6,17,4315,84,375,470,73,269,8
11495,11496,2,2639,173,102,84,102,173,73,122,375,8
11496,11497,592,31,5,17,146,269,18,125,6,102,8
11497,11498,5,269,4444,84,1461,84,122,375,73,1461,8
11498,11499,17,5,18,125,53,5,269,84,173,20,8
11499,11500,73,122,73,18,5,17,5,102,122,73,8
11500,11501,84,4456,73,125,5,17,18,53,122,73,8
11501,11502,4128,84,73,87,17,18,125,53,5,84,8
11502,11503,269,173,3053,73,122,4,17,6,5,18,8
11503,11504,73,122,87,3053,5,125,53,17,18,84,8
11504,11505,269,20,84,269,6,20,84,4331,6,73,8
11505,11506,122,358,557,743,706,20,6,17,18,125,8
11506,11507,53,5,5,84,4304,73,122,470,18,53,8
11507,11508,5,17,20,125,84,4163,73,87,122,18,8
11508,11509,5,17,5,125,53,2288,84,6,87,122,8
11509,11510,73,20,212,5,73,5,18,17,53,125,8
11510,11511,20,6,84,1119,101,269,146,1499,1070,146,8
11511,11512,5,1223,40,1499,122,73,5,1223,1070,87,8
11512,11513,18,84,6,17,18,192,122,173,53,269,8
11513,11514,5,125,73,1070,20,5,20,17,5,20,8
11514,11515,84,73,4122,84,247,2524,73,84,1358,84,8
11515,11516,2652,73,84,4367,146,84,2657,2657,20,84,8
11516,11517,4309,4747,73,84,4300,73,84,4457,87,73,8
11517,11518,73,3046,84,73,1070,5,122,87,3046,1223,8
11518,11519,1070,5,17,18,87,269,84,173,125,53,8
11519,11520,5,84,18,6,20,17,470,122,73,2488,8
11520,11521,5,173,6,10,2488,73,122,1070,2488,5,8
11521,11522,73,1070,1070,53,17,18,125,6,5,6,8
11522,11523,84,6,84,2259,84,73,122,73,2259,125,8
11523,11524,18,53,17,5,5,84,2608,122,84,2608,8
11524,11525,73,5,20,53,17,18,125,20,269,173,8
11525,11526,2664,84,173,122,20,17,6,5,699,73,8
11526,11527,18,639,2664,5,17,18,53,5,1632,125,8
11527,11528,84,639,20,1632,73,122,1632,20,17,18,8
11528,11529,125,53,2620,5,84,122,2620,639,73,17,8
11529,11530,5,18,125,53,84,73,4131,122,699,5,8
11530,11531,20,17,18,84,53,5,2524,125,73,122,8
11531,11532,2524,18,5,17,125,53,5,84,2619,639,8
11532,11533,122,2619,73,18,125,17,20,5,53,84,8
11533,11534,5,4337,73,122,5,84,2219,125,18,17,8
11534,11535,53,2219,73,699,122,87,6,87,73,2219,8
11535,11536,1893,84,84,1893,122,73,269,173,87,73,8
11536,11537,122,18,5,20,17,6,53,20,125,5,8
11537,11538,84,3032,3032,73,122,18,17,5,125,53,8
11538,11539,5,84,84,73,122,2378,87,84,3210,3210,8
11539,11540,73,122,18,125,5,84,20,17,53,2596,8
11540,11541,122,2596,84,73,87,84,173,1499,269,122,8
11541,11542,173,73,20,1499,6,196,18,5,17,5,8
11542,11543,18,125,53,5,17,84,73,4290,196,122,8
11543,11544,125,53,5,18,20,17,73,4363,84,216,8
11544,11545,122,87,125,5,18,53,17,84,20,122,8
11545,11546,73,173,269,6,17,196,18,5,5,87,8
11546,11547,4,84,1499,1499,84,122,196,87,73,84,8
11547,11548,17,196,87,73,5,53,125,173,269,122,8
11548,11549,6,18,73,84,87,5,17,122,18,2259,8
11549,11550,73,196,73,5,18,125,53,84,20,5,8
11550,11551,17,73,2367,84,122,196,5,17,6,84,8
11551,11552,18,125,53,84,122,73,1970,196,20,53,8
11552,11553,125,5,84,6,18,17,2188,20,84,73,8
11553,11554,196,122,73,84,53,125,20,5,18,17,8
11554,11555,84,3268,73,122,196,3268,73,125,18,17,8
11555,11556,5,53,84,87,3244,269,18,20,17,5,8
11556,11557,196,3244,122,173,73,6,20,17,18,5,8
11557,11558,125,53,2141,84,2141,73,122,196,17,18,8
11558,11559,53,5,6,2,84,173,196,6,269,5,8
11559,11560,17,73,122,18,5,2,73,173,6,20,8
11560,11561,122,84,269,73,5,17,173,196,18,5,8
11561,11562,84,22,73,122,173,6,196,20,269,17,8
11562,11563,5,84,18,73,173,173,269,5,6,20,8
11563,11564,17,269,73,122,102,18,173,84,122,73,8
11564,11565,269,704,173,173,786,73,17,18,5,313,8
11565,11566,20,313,2,597,31,313,2,597,3296,597,8
11566,11567,3296,3,597,4364,6,2,84,597,84,4380,8
11567,11568,84,84,4283,84,2295,84,4291,84,2141,84,8
11568,11569,84,2530,4355,84,84,4352,4347,84,4321,84,8
11569,11570,1461,84,2652,1708,269,101,1119,84,1708,73,8
11570,11571,835,1070,1119,146,4072,385,1223,385,1223,73,8
11571,11572,1708,196,122,1070,5,597,597,597,597,597,8
11572,11573,597,597,597,597,597,597,597,597,597,597,8
11573,11574,597,597,1918,1918,4,1918,1918,84,3260,4,8
11574,11575,3260,73,122,735,2453,1309,735,1309,17,18,8
11575,11576,125,53,5,22,84,73,20,6,87,122,8
11576,11577,2188,84,73,20,18,17,5,5,53,125,8
11577,11578,87,84,2483,122,73,196,5,17,125,18,8
11578,11579,53,5,84,84,4301,73,122,196,5,17,8
11579,11580,53,18,125,196,4340,73,20,84,122,18,8
11580,11581,5,17,53,125,5,84,3047,73,122,196,8
11581,11582,3047,6,18,17,5,5,125,53,20,6,8
11582,11583,73,699,2644,84,196,122,2644,17,5,125,8
11583,11584,53,18,2660,84,6,73,20,2660,699,196,8
11584,11585,122,53,125,17,18,5,699,2483,122,73,8
11585,11586,20,6,84,73,196,2483,125,53,18,6,8
11586,11587,5,17,2621,5,84,2621,73,122,196,20,8
11587,11588,17,5,125,53,18,84,4,6,2188,84,8
11588,11589,73,122,196,17,5,125,18,6,53,84,8
11589,11590,73,4361,196,122,84,18,20,17,5,53,8
11590,11591,125,5,84,84,1632,699,73,122,196,17,8
11591,11592,18,125,53,6,5,5,2288,84,2288,122,8
11592,11593,73,196,18,53,125,6,5,17,20,5,8
11593,11594,84,3276,87,3276,122,73,196,53,125,5,8
11594,11595,17,18,5,6,2367,84,87,73,84,2367,8
